"Document";"Document title";"Committee Code";"Dossier";"Dossier start date";"Dossier end date";"URL";"File"
"D00400/01";"Summary Record of the 1300th Meeting of the Management Committee for Milk and Milm Products";"C05300";"CMTD(2008)0032";"17/04/2008";"17/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=48&DS_ID=400&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=400&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00401/01";"Compte Rendu Sommaire de la 213ème Réunion du Comité des Structures Agricoles et du Développement Rural";"C03800";"CMTD(2008)0075";"23/04/2008";"23/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=91&DS_ID=401&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=401&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00584/01";"Summary Record of 9th ENPI Committee - 7 May 2008";"C31300";"CMTD(2008)0074";"07/05/2008";"07/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=90&DS_ID=584&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=584&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00531/01";"SUMMARY RECORDS (7th May Meeting) of the COMMITTEE FOR THE ADAPTATION TO SCIENTIFIC AND TECHNICAL PROGRESS OF EC-LEGISLATION ON WASTE (TAC) on REGULATION (EC) NO 850/2004 ON PERSISTENT ORGANIC POLLUTANTS AND AMENDING DIRECTIVE 79/117/EEC";"C11700";"CMTD(2008)0009";"07/05/2008";"07/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=25&DS_ID=531&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=531&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00585/01";"Summary record of the Standing Committee on the Food Chain and Aniaml Health - Section Animal Health and Welfare";"C20402";"CMTD(2008)0088";"21/04/2008";"21/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=104&DS_ID=585&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=585&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00585/01";"List of participants";"C20402";"CMTD(2008)0088";"21/04/2008";"21/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=104&DS_ID=585&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=585&version=1&AttLang=en&db_number=3&docType=SUMMARY_RECORD"
"D00589/01";"Opinions / summary";"C25400";"CMTD(2008)0038";"22/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=54&DS_ID=589&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=589&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00593/01";"Summary Record of the 16th Meeting of the Management Committee for the Common Organisation of Agricultural Markets";"C35000";"CMTD(2008)0211";"08/05/2008";"08/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=227&DS_ID=593&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=593&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00619/01";"Summary Report of the 104th Meeting of the Standing Foretry Committee ";"C06700";"CMTD(2008)0226";"15/05/2008";"15/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=242&DS_ID=619&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=619&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00633/01";"142nd ACOR - Summary record - EN";"C25500";"CMTD(2008)0083";"07/05/2008";"07/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=99&DS_ID=633&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=633&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00529/01";"Summary report";"C10700";"CMTD(2008)0175";"09/04/2008";"09/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=191&DS_ID=529&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=529&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00489/01";"Summary Record with attendance list of the 30th meeting of the Communications Committee (COCOM), 23 April 2008";"C15400";"CMTD(2008)0050";"23/04/2008";"23/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=66&DS_ID=489&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=489&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00492/01";"Summary Record of the 15th Meeting of the Management Committee for the Common Organisation of Agricultural Markets";"C35000";"CMTD(2008)0126";"06/05/2008";"06/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=142&DS_ID=492&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=492&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00514/01";"Summary Record of the 16th Meeting of the Management Committee for the Common Organisation of Agricultural Markets";"C35000";"CMTD(2008)0134";"08/05/2008";"08/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=150&DS_ID=514&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=514&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00460/01";"Attendees list_17th COCOF meeting ";"C30900";"CMTD(2008)0054";"23/04/2008";"23/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=70&DS_ID=460&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=460&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00568/01";"FP7 SPECIFIC PROGRAMME COMMITTEE ""COOPERATION"" THEME: TRANSPORT (INCLUDING AERONAUTICS) - Draft minutes of the 11th meeting of the Programme Committee ""FP7-TRANSPORT"" 20 May 2008  ";"C32007";"CMTD(2008)0160";"20/05/2008";"20/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=176&DS_ID=568&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=568&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00581/01";"SP 'COOPERATION' - DRAFT MINUTES OF THE 10TH MEETING OF THE NMP PROGRAMME COMMITTEE - 29 APRIL 2008  ";"C32004";"CMTD(2008)0015";"29/04/2008";"29/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=31&DS_ID=581&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=581&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00582/01";"Summary Report - Opinion of the Committee on the recognition of professional qualifications  on the Draft Commission Regulation amending Annex II to Directive 2005/36/EC of the European Parliament and of the Council on the recognition of professional qualifications";"C26900";"CMTD(2008)0101";"18/04/2008";"16/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=117&DS_ID=582&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=582&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00595/01";"Summary minutes from the meeting of the SPECIFIC CONFIGURATION of the Programme Committee for the execution of the Specific Programme 'COOPERATION' implementing the Seventh Framework Programme (2007-2013) of the European Community for research, technological development and demonstration activities on Thursday   10 April 2008, Brussels  ";"C32001";"CMTD(2008)0014";"10/04/2008";"10/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=30&DS_ID=595&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=595&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00509/01";"Summary record of the 1st Meeting of the Noise Committee + Attendance list";"C12900";"CMTD(2008)0104";"07/05/2008";"07/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=120&DS_ID=509&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=509&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00576/01";"Summary Record of the Meeting of the Management Committe for the Common Markets";"C06200";"CMTD(2008)0210";"08/05/2008";"08/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=226&DS_ID=576&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=576&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00352/02";"SUMMARY RECORD OF THE 7TH MEETING OF THE FP7 PROGRAMME COMMITTEE  “PEOPLE”    BRUSSELS, 21 APRIL 2008  ";"C32200";"CMTD(2008)0062";"21/04/2008";"21/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=78&DS_ID=352&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=352&version=2&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00632/01";"Summary record Daphne III Advisory and Mangement Committees 060508";"C21000";"CMTD(2008)0185";"06/05/2008";"16/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=201&DS_ID=632&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=632&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00485/01";"Summary of the Minutes of the Meeting of the Regulatory Committee established under Article 17 of Regulation (EC) Nr. 1980/2000 of 17 July 2000 of the European Parliament and of the Council on a revised Community eco-label award scheme";"C12000";"CMTD(2008)0051";"24/04/2008";"24/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=67&DS_ID=485&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=485&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00705/01";"Summary Record of the 787th Meeting of the Management Committee for Poultrymeat and Eggs";"C05700";"CMTD(2008)0172";"22/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=188&DS_ID=705&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=705&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00706/01";"Summary Record of the 701th Management Committee for Pagmeat ";"C05600";"CMTD(2008)0173";"22/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=189&DS_ID=706&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=706&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00667/01";"Summary record of Water Framework Directive 2000/60/EC Article 21 regulatory Committee meeting of 15 May 2008";"C11300";"CMTD(2008)0130";"15/05/2008";"15/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=146&DS_ID=667&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=667&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00681/01";"Summary record of the Regulatory Committee established under Article 32 of Regulation (EC) No 2003/2003 on fertilisers";"C00700";"CMTD(2008)0203";"19/05/2008";"09/06/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=219&DS_ID=681&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=681&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00682/01";"SUMMARY REPORT OF THE 44th MEETING OF THE REGULATORY COMMITTEE FOR CIVIL AVIATION SECURITY on 21-22 May 2008  ";"C09100";"CMTD(2008)0159";"21/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=175&DS_ID=682&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=682&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00687/01";"Summary report and list of participating authorities";"C25300";"CMTD(2008)0114";"22/05/2008";"23/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=130&DS_ID=687&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=687&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00690/01";"THE COMMITTEE ON THE TRANSPORT OF DANGEROUS GOODS (TDG)  CONCLUSIONS OF THE MEETING ON 19.05.2008 IN BRUSSELS  ";"C09600";"CMTD(2008)0137";"19/05/2008";"19/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=153&DS_ID=690&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=690&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00632/01";"Daphne III Committee Meeting 060508 - List of authorities present";"C21000";"CMTD(2008)0185";"06/05/2008";"16/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=201&DS_ID=632&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=632&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00703/01";"Summary report - Plant Health Committee - 28-29 April 2008";"C20000";"CMTD(2008)0091";"28/04/2008";"29/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=107&DS_ID=703&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=703&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00703/01";"List of participants - 28-29 April";"C20000";"CMTD(2008)0091";"28/04/2008";"29/04/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=107&DS_ID=703&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=703&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00589/01";"List of participating members";"C25400";"CMTD(2008)0038";"22/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=54&DS_ID=589&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=589&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00763/01";"Summary Record of the 19thbis Meeting of the Management Committee for the Common Organisation of the Agricultural Markets";"C35000";"CMTD(2008)0178";"22/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=194&DS_ID=763&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=763&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00764/01";"Short Record of the 74th Meeting of the Standing Committee on Organic Farming";"C06500";"CMTD(2008)0140";"26/05/2008";"27/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=156&DS_ID=764&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=764&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00745/01";"Summary Record of the 1061st Meeting of the Management Committee for Beef and Veal";"C04600";"CMTD(2008)0171";"22/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=187&DS_ID=745&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=745&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00714/01";"Summary Record of the 17th Meeting of the Management Committee for the Common Organisation of the Agricultural Markets";"C35000";"CMTD(2008)0165";"16/05/2008";"16/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=181&DS_ID=714&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=714&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00715/01";"DRAFT SUMMARY MINUTES  OF THE 94TH MEETING OF THE COMMITTEE ON ‘MOTOR VEHICLES’  AND  2ND TECHNICAL COMMITTEE – MOTOR VEHICLES  HELD ON 26TH MAY 2008  ";"C35300";"CMTD(2008)0142";"26/05/2008";"26/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=158&DS_ID=715&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=715&version=1&AttLang=en&db_number=3&docType=SUMMARY_RECORD"
"D00747/01";"Summary Record of the 19th Meeting of the Management Committee for the Common Organisation of Agricultural Markets";"C35000";"CMTD(2008)0178";"22/05/2008";"22/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=194&DS_ID=747&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=747&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00760/01";"Summary Record of the 10th IPA Committee meeting of 19 May 2008";"C30500";"CMTD(2008)0107";"19/05/2008";"19/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=123&DS_ID=760&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=760&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00762/01";"Summary Record of the 125th PHARE Committee on 19 May 2008";"C23700";"CMTD(2008)0277";"19/05/2008";"19/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=293&DS_ID=762&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=762&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00765/01";"Summary Record of the 1301st Meeting of the Management Committee for Milk and Milk Products";"C05300";"CMTD(2008)0153";"16/05/2008";"16/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=169&DS_ID=765&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=765&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00801/01";"Summary Record, PC meeting ""Security"" 29/05/2008";"C32500";"CMTD(2008)0287";"29/05/2008";"29/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=303&DS_ID=801&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=801&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00795/01";"Summary record and attendance list.";"C34200";"CMTD(2008)0141";"26/05/2008";"26/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=157&DS_ID=795&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=795&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00725/01";"Summary record";"C10200";"CMTD(2008)0120";"23/05/2008";"23/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=136&DS_ID=725&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=725&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00845/01";"Report of the conclusions of the 449th meeting of the Customs Code Committee, Tariff and Statistical Nomenclature Section, HS/WCO Coordination Sector, 6-8 May 2008";"C18106";"CMTD(2008)0122";"06/05/2008";"08/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=138&DS_ID=845&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=845&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00818/01";"Summary report - Pesticides Legislation 19-20 May 2008";"C20407";"CMTD(2008)0128";"19/05/2008";"20/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=144&DS_ID=818&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=818&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D00818/01";"Annex - List of participants - 19-20 May 2008";"C20407";"CMTD(2008)0128";"19/05/2008";"20/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=144&DS_ID=818&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=818&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D00801/01";"List of participants";"C32500";"CMTD(2008)0287";"29/05/2008";"29/05/2008";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=303&DS_ID=801&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=801&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
